iso_a3,wgt,more_selfish,more_criminal,gov_should_reduce_inequality,inequality_unfair,WP1219,WP1220,WP3117,income_2,WP14
ECU,0.36336917872510627,NA,NA,NA,5,1,85,2,9565.240578121242,2
ECU,0.4632566956751505,NA,5,5,5,1,59,3,4782.620289060621,2
ECU,0.6334451624521812,NA,NA,5,5,2,30,2,38260.96231248497,1
ECU,0.5218467248236299,5,NA,5,4,2,32,3,22382.66295280371,2
ECU,0.6573419764454966,NA,NA,4,4,1,49,3,28695.721734363728,2
ECU,0.6334451624521812,NA,NA,5,2,2,30,2,9565.240578121242,1
ECU,0.5683645374905175,NA,NA,5,4,2,23,2,6131.319210575717,2
ECU,1.5307844887416149,NA,2,4,5,2,40,1,5739.144346872746,2
ECU,1.1998573464298568,NA,5,5,5,2,55,2,3826.096231248497,2
ECU,0.4799429385719429,NA,NA,NA,3,2,86,2,1147.8288693745492,1
ECU,0.4397811965763524,NA,1,5,2,2,21,2,4973.925100623046,2
ECU,1.9183484531100168,4,4,5,4,1,28,2,15304.384924993989,2
ECU,0.5922345517295217,NA,1,1,4,2,41,2,19130.481156242484,2
ECU,0.7199144078579139,NA,NA,2,1,2,55,1,28504.416922801305,1
ECU,0.3826961221854037,NA,4,4,5,2,37,2,7652.192462496994,2
ECU,0.32962784436226494,5,NA,5,5,2,74,1,1147.8288693745492,2
ECU,0.3826961221854037,NA,NA,5,3,2,43,1,19111.350675086243,2
ECU,0.32962784436226494,NA,NA,5,5,2,75,1,13391.336809369739,1
ECU,0.4878964738652846,5,NA,5,5,2,40,3,19130.481156242484,1
ECU,0.32962784436226494,2,NA,1,2,2,21,2,19130.481156242484,1
ECU,0.4799429385719429,NA,1,5,1,2,86,1,7652.192462496994,1
ECU,0.7199144078579139,1,NA,5,2,2,65,1,0,1
ECU,0.9598858771438858,NA,NA,5,5,2,58,1,6886.973216247295,1
ECU,0.9598858771438858,NA,NA,5,2,2,63,1,0,1
ECU,1.0538988895930173,5,NA,5,5,2,50,2,0,1
ECU,1.136729074981035,NA,NA,5,4,2,17,1,0,1
ECU,1.362038121703347,NA,5,5,1,2,48,1,7365.235245153357,1
ECU,2.3689382069180867,NA,NA,4,4,2,37,2,15304.384924993989,1
ECU,0.7387817457584231,NA,NA,5,5,1,38,3,13391.336809369739,1
ECU,1.5808483343895268,NA,5,5,1,2,45,2,9565.240578121242,3
ECU,0.5683645374905175,4,NA,NA,NA,2,24,1,9565.240578121242,3
ECU,0.8606279563938051,4,4,5,5,1,15,2,6695.6684046848695,2
ECU,1.5307844887416149,NA,NA,5,5,2,44,2,1147.8288693745492,2
ECU,1.816845893625532,NA,NA,5,5,1,60,2,6886.973216247295,3
ECU,1.2396178369897966,NA,NA,5,4,1,25,1,9565.240578121242,1
ECU,0.9598858771438858,2,2,2,3,2,61,1,7384.365726309599,6
ECU,0.8525468062357762,5,NA,3,5,2,18,2,7269.582839372145,2
ECU,1.3318494293857768,NA,4,5,2,1,22,2,3826.096231248497,3
ECU,0.32962784436226494,5,NA,2,5,2,75,3,6695.6684046848695,2
ECU,1.856817815776035,NA,NA,5,1,2,73,2,9565.240578121242,2
ECU,0.36230188606059704,NA,5,5,5,2,21,2,13391.336809369739,1
ECU,0.5218467248236299,NA,2,5,5,2,25,2,5739.144346872746,3
ECU,1.362038121703347,NA,1,5,1,2,47,1,7652.192462496994,3
ECU,1.7767036551885655,5,NA,5,5,2,40,2,47443.59326748137,2
ECU,1.1852847531235726,NA,5,5,5,1,33,2,20660.919648741885,2
ECU,0.6810190608516735,NA,NA,NA,NA,2,45,2,9565.240578121242,2
ECU,1.1140906894656202,NA,1,5,5,2,57,2,7269.582839372145,2
ECU,1.1998573464298568,NA,NA,3,NA,2,67,1,5739.144346872746,2
ECU,2.151569890984512,NA,NA,5,5,1,24,2,17217.433040618238,2
ECU,2.6636988587715535,NA,NA,5,5,1,20,2,9565.240578121242,1
ECU,1.1480883665562114,4,NA,5,2,2,35,2,3826.096231248497,2
ECU,1.4209113437262941,2,NA,1,2,2,16,2,17217.433040618238,3
ECU,0.36336917872510627,NA,5,5,5,1,70,1,0,2
ECU,0.32962784436226494,NA,5,NA,5,2,65,2,0,1
ECU,2.198905982881762,NA,1,4,3,2,24,2,17217.433040618238,3
ECU,0.926513391350301,NA,5,2,5,1,55,2,5739.144346872746,6
ECU,0.4878964738652846,NA,NA,5,5,2,35,3,7652.192462496994,2
ECU,0.6810190608516735,5,5,4,2,2,51,1,15686.994548118839,2
ECU,3.2962784436226493,5,NA,5,2,1,24,2,9565.240578121242,2
ECU,0.32962784436226494,NA,NA,5,NA,2,63,1,10043.502607027305,1
ECU,0.3826961221854037,5,NA,5,5,2,43,2,1913.0481156242486,1
ECU,0.32962784436226494,NA,NA,5,5,2,74,1,2869.572173436373,2
ECU,2.8116274270781676,NA,5,5,5,1,62,2,30130.507821081916,1
ECU,2.6636988587715535,NA,1,5,2,1,17,2,9565.240578121242,2
ECU,1.5808483343895268,NA,NA,2,2,2,53,2,9565.240578121242,2
ECU,1.362038121703347,NA,NA,NA,NA,2,51,2,15304.384924993989,3
ECU,1.3046168120590749,NA,5,5,5,2,29,2,13391.336809369739,1
ECU,1.090107536175319,NA,NA,1,5,1,57,1,13085.24911086986,3
ECU,0.409326012100467,5,NA,5,5,2,27,1,7269.582839372145,2
ECU,1.2668903249043624,NA,NA,2,1,2,30,2,0,3
ECU,0.36336917872510627,NA,4,5,4,1,55,1,3443.4866081236473,1
ECU,0.32962784436226494,5,NA,5,5,2,100,3,5739.144346872746,3
ECU,1.7767036551885655,NA,NA,NA,4,2,36,2,6886.973216247295,2
ECU,0.36336917872510627,NA,NA,1,5,1,74,1,956.5240578121243,2
ECU,1.9977741440786652,NA,NA,5,1,1,17,2,11478.288693745491,1
ECU,1.2279780363014015,NA,3,4,3,2,33,2,7269.582839372145,2
ECU,1.090107536175319,5,NA,5,5,1,74,1,19111.350675086243,2
ECU,0.5156057459124834,NA,NA,1,NA,1,46,2,6121.753969997595,1
ECU,3.2962784436226493,5,5,5,5,1,24,2,6121.753969997595,1
ECU,0.7199144078579139,5,NA,5,1,2,68,1,9565.240578121242,2
ECU,0.4799429385719429,NA,NA,5,4,2,59,1,5739.144346872746,1
ECU,0.32962784436226494,NA,1,5,5,1,57,3,0,2
ECU,1.2668903249043624,5,NA,2,5,2,34,2,9565.240578121242,1
ECU,0.32962784436226494,4,NA,4,4,2,59,1,0,1
ECU,0.32962784436226494,NA,5,5,5,1,52,3,10521.764635933367,2
ECU,0.9591742265550084,NA,1,5,5,1,26,2,4782.620289060621,2
ECU,0.5922345517295217,5,NA,5,5,2,40,2,8991.326143433967,2
ECU,0.36336917872510627,NA,1,1,1,1,78,1,17217.433040618238,3
ECU,1.1140906894656202,4,NA,1,1,2,76,2,29652.245792175854,3
ECU,0.7199144078579139,NA,3,2,2,2,90,2,38260.96231248497,3
ECU,0.4397811965763524,NA,NA,2,2,2,18,2,1913.0481156242486,3
ECU,0.7901898354157147,4,4,5,3,1,31,2,3826.096231248497,1
ECU,0.4878964738652846,NA,5,5,5,2,35,2,7652.192462496994,1
ECU,0.818652024200934,NA,NA,5,2,2,30,1,2869.572173436373,1
ECU,1.1998573464298568,5,NA,5,2,2,68,1,956.5240578121243,1
ECU,1.1589709062795028,5,NA,4,1,1,40,1,2869.572173436373,1
ECU,2.151569890984512,NA,NA,NA,4,1,16,2,7652.192462496994,1
ECU,0.3826961221854037,NA,NA,5,4,2,39,1,1913.0481156242486,1
ECU,0.5623254854156337,NA,NA,5,5,1,57,2,2678.267361873948,1
ECU,0.32962784436226494,4,NA,4,2,2,82,1,1721.7433040618237,1
ECU,1.2396178369897966,NA,1,5,4,1,27,1,956.5240578121243,1
ECU,2.198905982881762,5,NA,5,5,2,21,2,6695.6684046848695,2
ECU,0.818652024200934,NA,1,5,5,2,27,2,0,1
ECU,1.1480883665562114,NA,2,5,2,2,38,1,32521.817965612227,1
ECU,0.36230188606059704,5,NA,5,5,2,20,2,9565.240578121242,2
ECU,0.4799429385719429,1,NA,1,4,2,56,1,2869.572173436373,3
ECU,0.7653922443708074,NA,NA,5,5,2,44,2,3826.096231248497,6
ECU,3.2962784436226493,1,NA,5,5,1,24,2,5739.144346872746,2
ECU,0.4799429385719429,NA,NA,1,2,2,68,2,7269.582839372145,6
ECU,1.8469543643960575,NA,NA,5,5,1,35,3,36347.91419686072,2
ECU,1.1480883665562114,2,NA,5,2,2,44,1,1913.0481156242486,1
ECU,0.4799429385719429,NA,1,2,1,2,67,1,3826.096231248497,1
ECU,2.3689382069180867,NA,NA,5,1,2,41,2,7652.192462496994,1
ECU,1.5958329342658382,3,NA,3,3,1,47,2,9565.240578121242,1
ECU,1.1998573464298568,NA,NA,5,5,2,92,1,5739.144346872746,2
ECU,0.5683645374905175,5,NA,4,5,2,15,2,2869.572173436373,6
ECU,0.5922345517295217,NA,NA,3,5,2,42,2,13391.336809369739,2
ECU,0.5434528290908958,NA,5,5,5,2,21,2,2869.572173436373,2
ECU,0.6334451624521812,NA,5,2,5,2,31,2,3826.096231248497,6
ECU,1.7025476521291831,NA,3,5,3,2,50,2,15304.384924993989,2
ECU,0.8795623931527048,NA,NA,5,5,2,17,2,11478.288693745491,3
ECU,3.2962784436226493,1,NA,1,1,1,43,2,39217.4863702971,2
ECU,2.6636988587715535,1,NA,5,1,1,22,2,6217.406375778808,3
ECU,1.9977741440786652,NA,NA,5,5,1,23,2,3826.096231248497,2
ECU,0.4397811965763524,NA,NA,4,5,2,18,2,7384.365726309599,2
ECU,0.32962784436226494,NA,NA,2,5,2,57,1,3826.096231248497,6
ECU,1.4209113437262941,2,NA,1,5,2,15,1,1147.8288693745492,2
ECU,1.1852847531235726,NA,2,3,2,1,31,3,13200.031997807315,2
ECU,0.4878964738652846,NA,NA,1,1,2,36,3,11478.288693745491,2
ECU,3.2962784436226493,2,5,5,2,1,24,2,6695.6684046848695,1
ECU,0.7246037721211941,NA,1,5,1,2,22,2,9565.240578121242,2
ECU,1.7025476521291831,5,NA,5,5,2,47,2,6886.973216247295,3
ECU,2.0624229836499337,5,5,5,5,1,49,1,5739.144346872746,2
ECU,1.5468172377374507,NA,NA,5,5,1,45,2,5739.144346872746,6
ECU,0.409326012100467,NA,1,5,2,2,29,1,2295.6577387490984,3
ECU,1.5958329342658382,NA,5,5,5,1,48,2,9565.240578121242,6
ECU,1.0215285912775105,NA,2,4,2,2,50,1,9565.240578121242,2
ECU,0.32962784436226494,NA,NA,5,5,2,26,3,7269.582839372145,1
ECU,0.9057547151514923,NA,NA,5,5,2,20,2,6886.973216247295,2
ECU,2.151569890984512,NA,NA,2,2,1,15,1,7652.192462496994,6
ECU,0.36336917872510627,NA,NA,1,3,1,75,1,4973.925100623046,2
ECU,0.6810190608516735,NA,NA,5,3,2,49,1,5739.144346872746,2
ECU,0.36230188606059704,NA,4,5,5,2,24,2,17829.608437617997,2
ECU,0.3713635631552069,5,NA,3,1,2,75,2,1913.0481156242486,6
ECU,0.4397811965763524,NA,NA,5,5,2,19,2,5739.144346872746,3
ECU,1.1998573464298568,NA,NA,5,2,2,58,1,0,2
ECU,0.3950949177078574,NA,NA,5,5,1,27,3,7652.192462496994,2
ECU,1.816845893625532,NA,NA,5,1,1,66,1,7652.192462496994,2
ECU,1.0312114918249669,1,NA,5,5,1,49,1,956.5240578121243,2
ECU,0.36336917872510627,5,NA,5,5,1,56,1,5739.144346872746,2
ECU,1.5958329342658382,NA,NA,5,5,1,54,2,16260.908982806113,1
ECU,0.6573419764454966,1,NA,1,1,1,52,3,38260.96231248497,2
ECU,1.7025476521291831,NA,5,5,2,2,54,2,3826.096231248497,6
ECU,1.5803796708314295,4,NA,5,4,1,28,3,57391.443468727455,2
ECU,1.4209113437262941,2,NA,5,4,2,21,2,3826.096231248497,2
ECU,1.816845893625532,1,1,1,1,1,56,1,15304.384924993989,1
ECU,1.5803796708314295,1,NA,5,5,1,25,2,15304.384924993989,1
ECU,0.36336917872510627,NA,NA,5,5,1,62,2,9565.240578121242,1
ECU,0.6948850435127257,NA,5,5,5,1,62,3,3826.096231248497,1
ECU,0.3950949177078574,5,5,5,5,1,27,2,7384.365726309599,1
ECU,0.7199144078579139,NA,1,1,1,2,66,1,4782.620289060621,1
ECU,0.8229061928493951,1,2,2,5,1,20,2,16260.908982806113,1
ECU,0.9598858771438858,2,NA,5,4,2,58,1,28695.721734363728,1
ECU,1.1998573464298568,NA,5,4,4,2,75,1,9565.240578121242,1
ECU,0.43031397819690254,NA,5,5,5,1,17,2,3826.096231248497,1
ECU,0.43411309804650544,NA,NA,5,2,2,54,3,7078.27802780972,6
ECU,1.136729074981035,NA,NA,5,4,2,17,1,1913.0481156242486,6
ECU,3.167225812260904,NA,4,4,2,2,25,2,19130.481156242484,2
ECU,0.7267383574502125,5,NA,2,4,1,58,1,956.5240578121243,6
ECU,0.32962784436226494,4,2,4,4,1,66,2,15304.384924993989,1
ECU,0.4799429385719429,5,NA,1,5,2,60,1,2295.6577387490984,2
ECU,0.409326012100467,NA,NA,NA,1,2,33,1,3826.096231248497,6
ECU,0.7427271263104138,5,4,5,5,2,55,2,3826.096231248497,2
ECU,2.3689382069180867,1,NA,5,1,2,40,2,7173.930433590932,2
ECU,1.9977741440786652,4,NA,5,1,1,17,2,956.5240578121243,1
ECU,0.926513391350301,5,NA,5,5,1,65,2,13391.336809369739,2
ECU,1.3318494293857768,2,4,5,2,1,23,2,11478.288693745491,2
ECU,1.3318494293857768,NA,4,4,2,1,24,2,1913.0481156242486,6
ECU,0.32962784436226494,NA,1,1,1,1,52,2,5739.144346872746,6
ECU,1.1246509708312673,5,NA,5,5,1,56,2,11478.288693745491,2
ECU,1.7767036551885655,4,NA,4,2,2,35,2,4400.010665935772,2
ECU,1.2909419345907072,NA,1,1,1,1,16,2,4782.620289060621,6
ECU,0.36336917872510627,NA,NA,NA,1,1,68,1,1147.8288693745492,2
ECU,0.818652024200934,1,NA,5,1,2,31,2,1913.0481156242486,1
ECU,1.2909419345907072,5,NA,5,5,1,16,2,28695.721734363728,2
ECU,0.8795623931527048,NA,5,5,5,2,19,2,7652.192462496994,2
ECU,0.5683645374905175,1,1,5,5,2,24,1,3826.096231248497,2
ECU,0.5683645374905175,NA,NA,NA,NA,2,17,1,956.5240578121243,1
ECU,1.637304048401868,NA,NA,5,5,2,26,2,1530.4384924993988,2
ECU,0.4799429385719429,NA,NA,5,NA,2,60,1,0,2
ECU,0.6810190608516735,3,NA,1,1,2,54,1,2869.572173436373,6
ECU,0.5218467248236299,1,5,5,5,2,31,2,5739.144346872746,2
ECU,1.7935447352546448,NA,5,5,1,1,40,2,5739.144346872746,2
ECU,1.7591247863054096,NA,NA,4,4,2,23,2,9565.240578121242,2
ECU,0.36336917872510627,NA,2,5,5,1,59,1,0,1
ECU,1.4209113437262941,NA,5,5,5,2,19,2,9565.240578121242,6
ECU,0.3826961221854037,NA,1,5,2,2,37,1,5739.144346872746,3
ECU,2.6636988587715535,NA,NA,4,5,1,20,2,6695.6684046848695,2
ECU,0.4799429385719429,NA,NA,3,2,2,77,1,2295.6577387490984,2
ECU,2.6636988587715535,NA,3,5,5,1,18,2,19130.481156242484,2
ECU,2.0624229836499337,5,5,5,1,1,46,2,11000.02666483943,1
ECU,0.7199144078579139,NA,3,4,3,2,56,1,5739.144346872746,2
ECU,0.7653922443708074,4,4,4,3,2,37,2,5739.144346872746,2
ECU,0.32962784436226494,5,5,5,5,1,57,3,57391.443468727455,2
ECU,0.36230188606059704,4,NA,NA,3,2,23,2,7269.582839372145,2
ECU,0.7653922443708074,NA,NA,1,3,2,41,1,5356.534723747896,2
ECU,0.32962784436226494,NA,NA,4,1,2,80,1,0,3
ECU,0.7653922443708074,NA,5,5,5,2,42,2,4782.620289060621,1
ECU,1.362038121703347,NA,NA,1,1,2,52,1,1147.8288693745492,2
ECU,0.9057547151514923,NA,NA,5,1,2,21,2,13008.72718624489,3
ECU,1.5307844887416149,5,NA,5,5,2,44,2,11478.288693745491,1
ECU,1.637304048401868,NA,NA,NA,NA,2,30,1,6695.6684046848695,2
ECU,0.5794854531397514,NA,1,3,1,1,41,1,6600.015998903657,2
ECU,0.818652024200934,NA,NA,5,5,2,29,1,3826.096231248497,1
ECU,0.9598858771438858,5,NA,5,5,2,84,1,3826.096231248497,2
ECU,0.926513391350301,3,NA,3,4,1,70,2,36347.91419686072,2
ECU,0.7387817457584231,4,3,5,5,1,44,3,13391.336809369739,3
ECU,0.818652024200934,NA,NA,5,4,2,25,2,7269.582839372145,2
ECU,0.4799429385719429,NA,5,5,5,2,62,1,956.5240578121243,2
ECU,1.7384563594192544,NA,4,5,4,1,42,1,7269.582839372145,2
ECU,0.43411309804650544,5,NA,4,5,2,48,3,4782.620289060621,3
ECU,1.2396178369897966,5,NA,5,5,1,32,2,6886.973216247295,2
ECU,0.32962784436226494,NA,NA,3,3,2,72,1,0,1
ECU,0.6334451624521812,NA,5,5,5,2,30,2,5739.144346872746,1
ECU,0.6810190608516735,3,NA,1,1,2,52,1,3826.096231248497,1
ECU,1.0215285912775105,NA,NA,1,1,2,49,1,0,1
ECU,0.6810190608516735,5,NA,4,2,2,51,2,38260.96231248497,1
ECU,0.7199144078579139,NA,NA,5,5,2,77,1,2869.572173436373,1
ECU,1.0436934496472599,NA,3,3,3,2,30,3,16949.606304430843,1
ECU,1.1844691034590433,NA,5,5,3,2,40,2,22956.577387490983,1
ECU,1.7025476521291831,NA,1,3,3,2,45,1,2869.572173436373,2
ECU,2.0624229836499337,NA,1,5,1,1,45,1,9565.240578121242,2
ECU,0.5156057459124834,NA,1,5,1,1,48,1,2295.6577387490984,2
ECU,0.36336917872510627,5,NA,5,5,1,55,1,1913.0481156242486,2
ECU,0.32962784436226494,NA,5,NA,5,2,78,1,4553.054515185711,2
ECU,0.5683645374905175,NA,NA,5,1,2,18,2,5356.534723747896,2
ECU,1.1480883665562114,4,NA,2,5,2,36,2,5356.534723747896,2
ECU,1.900335487356543,NA,NA,5,5,2,34,2,3826.096231248497,1
ECU,1.9977741440786652,NA,4,4,1,1,22,2,9565.240578121242,1
ECU,0.32962784436226494,NA,NA,3,4,2,70,3,14634.818084525501,1
ECU,0.36230188606059704,5,NA,5,5,2,22,2,9565.240578121242,2
ECU,0.5794854531397514,NA,5,2,2,1,41,1,6600.015998903657,2
ECU,1.1844691034590433,NA,NA,5,1,2,37,2,11478.288693745491,6
ECU,3.2962784436226493,1,NA,5,1,1,26,2,11478.288693745491,2
ECU,0.4799429385719429,NA,NA,1,1,2,61,1,4400.010665935772,6
ECU,0.611875725441372,NA,NA,2,NA,2,71,2,29652.245792175854,2
ECU,0.4589067940810288,NA,1,1,5,2,76,2,13391.336809369739,6
ECU,0.43411309804650544,NA,4,4,4,2,47,3,11478.288693745491,3
ECU,0.32962784436226494,5,NA,5,NA,2,78,1,2678.267361873948,2
ECU,2.198905982881762,NA,5,5,2,2,21,2,392.174863702971,1
ECU,1.1844691034590433,NA,NA,5,5,2,40,2,784.349727405942,1
ECU,1.0436934496472599,NA,4,5,5,2,28,3,4782.620289060621,2
ECU,1.9134806109270186,NA,NA,NA,NA,2,37,2,7652.192462496994,2
ECU,0.4799429385719429,5,NA,5,5,2,58,1,956.5240578121243,2
ECU,0.818652024200934,NA,5,5,5,2,32,1,13391.336809369739,2
ECU,0.5794854531397514,NA,NA,4,1,1,44,1,3443.4866081236473,6
ECU,2.9611727586476086,NA,5,1,5,2,39,2,392.174863702971,1
ECU,1.1480883665562114,NA,NA,5,5,2,40,2,7269.582839372145,1
ECU,0.4799429385719429,3,NA,3,2,2,70,2,19130.481156242484,1
ECU,0.32962784436226494,1,NA,NA,NA,2,80,1,1147.8288693745492,2
ECU,3.2962784436226493,5,NA,5,1,1,21,2,3826.096231248497,2
ECU,1.0215285912775105,NA,5,1,5,2,48,1,7652.192462496994,2
ECU,0.7199144078579139,NA,NA,NA,NA,2,68,1,9565.240578121242,2
ECU,0.6810190608516735,5,5,5,5,2,46,1,11478.288693745491,2
ECU,0.4589067940810288,NA,NA,5,4,2,70,3,47826.20289060621,2
ECU,0.36336917872510627,5,NA,5,5,1,65,1,0,2
ECU,0.7427271263104138,NA,3,5,1,2,58,2,11478.288693745491,6
ECU,0.43031397819690254,NA,NA,2,2,1,16,2,13200.031997807315,2
ECU,0.818652024200934,5,NA,1,1,2,33,1,1913.0481156242486,2
ECU,0.409326012100467,5,NA,5,5,2,31,2,15304.384924993989,2
ECU,0.32962784436226494,NA,1,5,5,2,16,2,4973.925100623046,2
ECU,0.5683645374905175,4,NA,5,5,2,15,2,7269.582839372145,2
ECU,0.4397811965763524,NA,NA,5,5,2,20,2,7269.582839372145,2
ECU,1.2668903249043624,NA,NA,5,5,2,34,2,1913.0481156242486,2
ECU,0.409326012100467,NA,NA,5,1,2,34,2,1530.4384924993988,2
ECU,0.8795623931527048,1,4,5,4,2,23,2,13391.336809369739,2
ECU,1.9183484531100168,NA,5,5,5,1,31,2,7269.582839372145,2
ECU,0.5683645374905175,NA,NA,5,1,2,21,2,7460.887650934569,2
ECU,1.1998573464298568,NA,NA,1,5,2,66,1,1913.0481156242486,2
ECU,0.818652024200934,5,NA,NA,NA,2,25,2,3826.096231248497,2
ECU,0.7653922443708074,5,NA,5,5,2,42,2,5739.144346872746,2
ECU,0.5683645374905175,NA,NA,NA,1,2,23,1,3826.096231248497,2
ECU,1.8594267554846944,5,NA,5,2,1,33,2,3826.096231248497,1
ECU,0.8682261960930109,NA,NA,5,1,2,45,3,9565.240578121242,2
ECU,0.7427271263104138,4,3,2,1,2,65,2,1913.0481156242486,2
ECU,1.136729074981035,NA,5,5,5,2,21,2,5739.144346872746,3
ECU,0.6810190608516735,NA,NA,5,2,2,53,1,3060.8769849987975,3
ECU,0.32962784436226494,NA,4,5,2,2,64,1,3826.096231248497,3
ECU,1.097208257132527,3,NA,3,3,1,21,2,9565.240578121242,2
ECU,1.7384563594192544,4,NA,5,NA,1,37,1,7652.192462496994,2
ECU,0.5683645374905175,NA,5,5,5,2,15,2,3826.096231248497,2
ECU,1.453476714900425,NA,NA,5,5,1,55,2,22956.577387490983,2
ECU,0.6659247146928884,5,NA,5,4,1,21,2,6695.6684046848695,2
ECU,0.8795623931527048,5,NA,5,5,2,21,2,6600.015998903657,2
ECU,1.7767036551885655,NA,NA,NA,NA,2,40,2,11478.288693745491,2
ECU,1.3715103214156592,NA,2,NA,NA,1,20,2,7652.192462496994,2
ECU,0.4878964738652846,5,NA,5,1,2,39,3,5739.144346872746,2
ECU,3.2962784436226493,5,NA,NA,NA,1,41,2,15304.384924993989,2
ECU,1.2668903249043624,NA,5,5,1,2,26,2,3826.096231248497,2
ECU,0.409326012100467,NA,NA,5,3,2,31,2,4591.315477498197,2
ECU,0.32962784436226494,NA,3,3,4,1,21,2,11478.288693745491,3
ECU,1.9183484531100168,4,NA,4,4,1,26,2,9182.630954996393,2
ECU,0.6810190608516735,NA,NA,5,5,2,49,2,4973.925100623046,6
ECU,0.6948850435127257,NA,4,5,5,1,60,2,9565.240578121242,1
ECU,0.32962784436226494,2,NA,3,2,2,20,2,7652.192462496994,3
ECU,0.7318447107979271,NA,5,5,5,2,39,2,7652.192462496994,2
ECU,0.32962784436226494,NA,NA,5,5,2,19,2,38260.96231248497,1
ECU,0.32962784436226494,NA,2,5,5,2,60,2,9565.240578121242,6
ECU,1.2396178369897966,NA,4,2,4,1,30,2,5739.144346872746,2
ECU,0.818652024200934,NA,NA,5,5,2,32,2,9565.240578121242,1
ECU,0.5486041285662635,5,NA,5,1,1,24,2,5739.144346872746,1
ECU,1.2668903249043624,5,5,5,5,2,33,2,5739.144346872746,1
ECU,0.4799429385719429,5,5,5,5,2,70,2,5739.144346872746,1
ECU,0.32962784436226494,NA,1,5,5,2,67,2,3826.096231248497,1
ECU,0.32962784436226494,5,NA,NA,NA,2,91,1,956.5240578121243,1
ECU,0.7246037721211941,NA,NA,3,NA,2,22,2,5739.144346872746,1
ECU,1.3318494293857768,5,NA,5,3,1,24,2,10521.764635933367,6
ECU,1.5468172377374507,4,4,5,5,1,48,1,14921.775301869138,1
ECU,1.7212559127876101,NA,4,4,4,1,18,2,5739.144346872746,1
ECU,0.32962784436226494,NA,NA,1,NA,1,65,3,0,1
ECU,1.900335487356543,2,NA,5,2,2,28,2,38260.96231248497,6
ECU,0.818652024200934,NA,NA,5,2,2,32,2,5739.144346872746,1
ECU,1.362038121703347,NA,3,5,2,2,50,2,9565.240578121242,2
ECU,0.36336917872510627,NA,2,5,2,1,56,2,3826.096231248497,2
ECU,0.5218467248236299,NA,1,4,NA,2,25,2,1913.0481156242486,2
ECU,0.5683645374905175,NA,NA,4,2,2,18,2,7843.497274059419,2
ECU,1.5468172377374507,NA,NA,5,1,1,47,2,5739.144346872746,2
ECU,0.7901898354157147,NA,1,1,1,1,28,3,9565.240578121242,2
ECU,0.5683645374905175,NA,NA,5,5,2,20,2,7346.104763997115,2
ECU,0.8606279563938051,5,NA,5,5,1,18,2,5739.144346872746,2
ECU,1.1140906894656202,NA,NA,5,5,2,57,2,13391.336809369739,2
ECU,0.818652024200934,5,NA,NA,1,2,34,1,7652.192462496994,2
ECU,0.8795623931527048,NA,NA,NA,NA,2,24,2,5739.144346872746,2
ECU,0.36336917872510627,3,NA,3,1,1,72,1,956.5240578121243,2
ECU,0.4397811965763524,NA,NA,5,4,2,22,2,9565.240578121242,1
ECU,1.4209113437262941,NA,NA,5,2,2,19,2,3826.096231248497,1
ECU,0.409326012100467,NA,1,5,5,2,32,1,7652.192462496994,1
ECU,0.32962784436226494,NA,1,4,5,2,65,2,7269.582839372145,3
ECU,1.9977741440786652,NA,NA,4,4,1,22,2,6886.973216247295,1
ECU,0.4397811965763524,NA,NA,4,2,2,19,2,1913.0481156242486,1
ECU,0.34050953042583676,5,NA,5,4,2,50,1,3826.096231248497,1
ECU,0.3950949177078574,NA,NA,4,4,1,34,2,12817.422374682465,1
ECU,1.1589709062795028,5,NA,5,1,1,37,2,7652.192462496994,1
ECU,1.7212559127876101,3,NA,3,3,1,17,2,3826.096231248497,2
ECU,0.32962784436226494,NA,5,5,4,2,46,2,3826.096231248497,3
ECU,0.926513391350301,NA,1,1,1,1,76,2,17217.433040618238,3
ECU,0.43031397819690254,NA,NA,2,4,1,15,2,15304.384924993989,1
ECU,0.7199144078579139,NA,2,4,2,2,60,1,0,3
ECU,0.4799429385719429,NA,1,1,2,2,65,2,4400.010665935772,3
ECU,0.4878964738652846,5,NA,5,5,2,36,3,12434.812751557616,3
ECU,0.34050953042583676,NA,4,5,4,2,52,2,3826.096231248497,3
ECU,1.2668903249043624,5,NA,5,5,2,28,2,7652.192462496994,3
ECU,0.5156057459124834,NA,NA,5,4,1,48,1,956.5240578121243,3
ECU,0.36336917872510627,5,NA,5,NA,1,72,1,15304.384924993989,3
ECU,0.8229061928493951,5,NA,5,5,1,22,3,11478.288693745491,1
ECU,0.5794854531397514,NA,NA,5,5,1,36,2,3826.096231248497,3
ECU,3.2962784436226493,4,2,4,1,1,23,2,13391.336809369739,1
ECU,2.8974272656987567,NA,5,1,1,1,40,1,1147.8288693745492,1
ECU,0.32962784436226494,NA,5,NA,5,2,15,2,19130.481156242484,1
ECU,0.4799429385719429,1,1,1,1,2,63,1,0,3
ECU,0.4799429385719429,NA,NA,4,4,2,73,1,3826.096231248497,3
ECU,1.4775634915168463,5,NA,5,5,1,37,3,7269.582839372145,1
ECU,0.7267383574502125,5,NA,5,5,1,64,2,7652.192462496994,3
ECU,0.34050953042583676,NA,NA,5,5,2,46,2,4591.315477498197,3
ECU,0.32962784436226494,5,NA,1,5,2,18,2,956.5240578121243,1
ECU,0.818652024200934,3,NA,5,3,2,29,1,7173.930433590932,2
